recency,history,mens,womens,newbie,visit,conversion,spend,zip_code__rural,zip_code__surburban,zip_code__urban,channel__multichannel,channel__phone,channel__web,treatment
7,93.33,1,0,0,0,0,0.0,0,0,1,0,0,1,0
9,157.76,1,0,0,0,0,0.0,0,0,1,0,1,0,1
2,762.0,1,0,1,0,0,0.0,0,1,0,0,0,1,1
5,29.99,1,0,0,0,0,0.0,0,1,0,0,1,0,1
2,235.19,1,0,1,0,0,0.0,0,0,1,1,0,0,1
5,42.3,0,1,0,0,0,0.0,0,0,1,0,1,0,0
4,474.94,0,1,1,0,0,0.0,0,0,1,0,0,1,2
7,291.88,1,0,0,0,0,0.0,0,0,1,1,0,0,0
3,80.51,1,0,1,0,0,0.0,0,1,0,0,0,1,1
2,224.69,1,1,0,0,0,0.0,0,0,1,0,0,1,1
6,32.17,1,0,1,0,0,0.0,0,0,1,0,1,0,2
4,553.42,1,0,1,1,0,0.0,1,0,0,0,0,1,1
1,219.3,0,1,0,0,0,0.0,0,1,0,0,1,0,1
1,200.26,1,0,0,0,0,0.0,0,1,0,1,0,0,0
8,1137.96,0,1,1,0,0,0.0,0,1,0,0,1,0,2
8,29.99,0,1,1,0,0,0.0,0,0,1,0,1,0,1
9,51.53,1,0,1,0,0,0.0,0,1,0,0,1,0,0
3,177.36,0,1,1,0,0,0.0,0,1,0,0,0,1,2
9,34.75,1,0,1,0,0,0.0,0,0,1,0,0,1,0
8,402.84,1,0,0,0,0,0.0,0,1,0,0,1,0,0
1,276.21,1,0,0,0,0,0.0,0,1,0,0,1,0,0
1,960.02,1,1,1,1,0,0.0,1,0,0,0,0,1,0
1,100.92,0,1,1,0,0,0.0,0,0,1,0,0,1,0
7,770.87,1,1,1,0,0,0.0,0,0,1,0,1,0,1
7,63.95,1,0,1,0,0,0.0,0,0,1,0,1,0,1
7,348.44,0,1,1,0,0,0.0,0,1,0,0,0,1,2
11,29.99,0,1,0,0,0,0.0,1,0,0,0,0,1,2
3,216.08,0,1,0,0,0,0.0,0,0,1,0,1,0,0
3,211.88,1,1,0,0,0,0.0,0,1,0,0,0,1,1
9,129.46,1,0,1,0,0,0.0,0,0,1,0,1,0,2
11,189.23,1,0,0,0,0,0.0,0,1,0,0,0,1,1
10,149.31,0,1,1,0,0,0.0,1,0,0,0,1,0,1
4,218.92,0,1,0,1,0,0.0,0,1,0,0,0,1,2
3,109.34,0,1,0,0,0,0.0,0,1,0,0,1,0,2
2,32.18,1,0,1,0,0,0.0,0,1,0,0,0,1,2
7,287.73,1,1,0,1,0,0.0,0,0,1,0,0,1,0
4,29.99,0,1,1,0,0,0.0,0,0,1,0,1,0,0
12,98.17,0,1,1,0,0,0.0,0,1,0,0,0,1,0
3,297.33,0,1,0,0,0,0.0,0,0,1,0,1,0,1
5,728.99,1,0,1,0,0,0.0,0,0,1,0,0,1,2
9,483.16,1,1,0,1,0,0.0,0,0,1,0,1,0,2
4,93.36,1,0,1,0,0,0.0,0,1,0,0,1,0,0
2,542.34,0,1,1,0,0,0.0,0,0,1,0,1,0,0
9,44.68,1,0,0,0,0,0.0,0,0,1,0,1,0,0
6,265.61,0,1,1,1,1,42.66,0,1,0,1,0,0,1
4,184.47,1,0,0,0,0,0.0,1,0,0,0,1,0,1
8,69.67,1,0,1,0,0,0.0,1,0,0,0,0,1,1
2,188.03,1,0,1,0,0,0.0,0,0,1,0,1,0,0
1,1873.15,0,1,1,0,0,0.0,0,0,1,0,1,0,1
1,132.46,1,0,0,0,0,0.0,0,0,1,0,1,0,0
8,167.05,0,1,0,0,0,0.0,0,0,1,0,1,0,0
3,179.31,0,1,0,0,0,0.0,0,0,1,0,0,1,0
1,101.99,0,1,0,1,1,29.99,0,1,0,0,0,1,1
1,290.03,1,1,0,1,0,0.0,0,0,1,0,0,1,0
1,89.59,0,1,1,0,0,0.0,0,1,0,0,0,1,2
4,29.99,0,1,1,0,0,0.0,0,1,0,0,0,1,1
2,851.45,1,1,1,1,0,0.0,1,0,0,0,0,1,0
1,248.43,1,0,1,0,0,0.0,0,1,0,0,1,0,0
3,141.2,0,1,1,0,0,0.0,0,1,0,0,1,0,0
9,69.9,1,0,1,0,0,0.0,0,1,0,0,0,1,1
7,29.99,1,0,0,0,0,0.0,0,0,1,0,0,1,0
6,113.6,1,0,1,0,0,0.0,0,1,0,0,1,0,0
10,29.99,0,1,0,0,0,0.0,0,0,1,0,0,1,1
9,302.52,1,0,0,0,0,0.0,0,0,1,0,1,0,2
3,73.99,0,1,0,0,0,0.0,0,1,0,0,1,0,0
1,79.5,0,1,0,0,0,0.0,0,1,0,0,0,1,0
12,103.6,1,0,0,0,0,0.0,1,0,0,0,1,0,0
1,137.29,0,1,0,0,0,0.0,0,0,1,0,1,0,0
8,34.8,0,1,1,0,0,0.0,0,1,0,0,1,0,1
6,114.74,1,0,0,1,0,0.0,0,0,1,0,0,1,0
8,244.94,1,0,0,0,0,0.0,0,1,0,0,1,0,1
1,452.72,0,1,0,0,0,0.0,1,0,0,0,0,1,1
5,29.99,0,1,0,0,0,0.0,0,0,1,0,0,1,2
1,386.11,1,1,0,0,0,0.0,0,0,1,1,0,0,2
8,45.78,1,0,0,0,0,0.0,0,1,0,0,1,0,0
6,358.77,0,1,0,0,0,0.0,0,1,0,0,0,1,0
5,141.74,1,0,0,0,0,0.0,0,1,0,0,0,1,0
9,205.33,1,0,1,0,0,0.0,0,1,0,1,0,0,2
1,629.85,1,0,1,1,0,0.0,0,0,1,0,0,1,2
9,64.09,1,0,0,0,0,0.0,0,1,0,0,1,0,1
4,162.56,0,1,1,0,0,0.0,0,0,1,0,1,0,1
9,383.77,0,1,1,1,0,0.0,0,1,0,0,1,0,2
6,64.33,1,0,0,1,0,0.0,1,0,0,0,0,1,0
11,143.65,0,1,1,0,0,0.0,0,0,1,0,1,0,1
12,63.28,1,0,1,0,0,0.0,0,0,1,0,1,0,2
6,108.83,1,0,0,0,0,0.0,0,0,1,0,1,0,2
4,121.87,1,0,0,0,0,0.0,1,0,0,0,0,1,0
10,489.29,0,1,0,0,0,0.0,0,1,0,0,1,0,2
2,199.97,0,1,0,0,0,0.0,0,1,0,0,1,0,2
4,614.83,1,0,1,0,0,0.0,0,0,1,1,0,0,0
5,103.44,0,1,1,1,0,0.0,1,0,0,0,0,1,1
9,199.38,0,1,1,0,0,0.0,0,0,1,0,1,0,2
4,224.04,1,0,0,0,0,0.0,0,0,1,0,0,1,0
3,80.65,0,1,1,1,0,0.0,0,1,0,0,0,1,1
3,66.47,1,0,1,0,0,0.0,1,0,0,0,0,1,2
9,33.63,0,1,0,0,0,0.0,1,0,0,0,1,0,0
6,528.03,1,1,1,0,0,0.0,0,0,1,1,0,0,1
10,29.99,1,0,0,0,0,0.0,0,1,0,0,0,1,1
2,109.81,1,0,1,1,0,0.0,0,0,1,0,0,1,0
10,507.15,0,1,1,0,0,0.0,1,0,0,0,0,1,1
10,161.43,0,1,1,1,0,0.0,0,1,0,0,0,1,0
12,90.15,1,0,0,0,0,0.0,0,1,0,0,0,1,2
1,567.13,0,1,1,0,0,0.0,1,0,0,0,1,0,1
1,681.12,1,0,1,0,0,0.0,1,0,0,0,1,0,2
9,198.54,0,1,0,0,0,0.0,0,0,1,0,1,0,0
11,301.0,1,1,1,0,0,0.0,0,1,0,0,0,1,0
2,378.5,0,1,0,1,1,80.58,0,0,1,0,0,1,2
10,131.95,0,1,0,1,0,0.0,0,1,0,0,1,0,0
6,179.51,0,1,0,0,0,0.0,0,0,1,0,1,0,1
10,375.34,1,0,0,0,0,0.0,1,0,0,0,0,1,0
8,29.99,1,0,0,0,0,0.0,0,1,0,0,1,0,1
1,286.31,1,1,0,0,0,0.0,0,1,0,0,0,1,0
7,600.13,1,1,1,0,0,0.0,0,0,1,0,1,0,0
6,107.42,0,1,1,0,0,0.0,0,0,1,0,0,1,0
1,1515.82,1,1,1,1,1,499.0,0,1,0,1,0,0,1
2,102.99,0,1,0,0,0,0.0,0,1,0,0,1,0,0
10,317.16,1,0,0,0,0,0.0,0,0,1,0,0,1,1
7,297.6,1,0,0,0,0,0.0,0,1,0,0,0,1,0
10,599.06,0,1,1,0,0,0.0,0,0,1,0,0,1,1
10,29.99,1,0,0,0,0,0.0,0,0,1,0,0,1,1
1,783.8,1,1,1,0,0,0.0,0,1,0,0,0,1,0
9,89.96,1,0,0,1,0,0.0,0,1,0,0,0,1,2
8,155.75,0,1,1,0,0,0.0,0,0,1,0,1,0,0
11,29.99,1,0,1,0,0,0.0,0,1,0,0,1,0,1
5,47.98,0,1,0,0,0,0.0,0,0,1,0,0,1,1
8,135.67,1,0,1,0,0,0.0,1,0,0,0,0,1,2
11,504.86,1,0,1,0,0,0.0,1,0,0,1,0,0,1
1,904.58,0,1,1,1,0,0.0,0,1,0,0,1,0,1
11,312.41,1,0,1,0,0,0.0,0,0,1,0,0,1,1
9,404.03,1,1,0,0,0,0.0,0,0,1,1,0,0,0
7,251.05,1,0,0,1,0,0.0,0,1,0,1,0,0,1
1,30.01,0,1,1,0,0,0.0,0,0,1,0,0,1,1
1,155.65,1,0,0,0,0,0.0,0,0,1,0,0,1,0
12,36.67,0,1,0,1,1,195.83,0,0,1,0,0,1,2
12,49.27,1,0,1,0,0,0.0,0,0,1,0,1,0,1
1,563.7,1,0,1,0,0,0.0,0,1,0,1,0,0,2
6,265.2,1,0,0,0,0,0.0,0,1,0,0,1,0,2
1,357.56,0,1,0,0,0,0.0,0,1,0,0,1,0,0
11,206.97,1,0,0,0,0,0.0,0,1,0,0,0,1,2
7,1222.53,1,1,1,1,0,0.0,1,0,0,0,1,0,2
5,67.55,1,0,0,0,0,0.0,0,1,0,0,1,0,2
9,108.59,1,0,1,0,0,0.0,1,0,0,0,0,1,2
1,615.04,1,1,1,0,0,0.0,0,1,0,0,1,0,0
7,153.17,1,0,0,0,0,0.0,1,0,0,0,1,0,2
9,40.16,1,0,1,0,0,0.0,0,0,1,0,1,0,1
4,127.51,1,0,1,0,0,0.0,0,0,1,0,0,1,0
8,60.9,0,1,1,0,0,0.0,1,0,0,0,1,0,0
1,234.17,1,0,1,0,0,0.0,1,0,0,0,1,0,0
12,145.27,1,0,1,0,0,0.0,0,0,1,0,0,1,2
11,112.61,0,1,0,0,0,0.0,0,0,1,0,0,1,0
5,168.1,1,0,0,0,0,0.0,0,1,0,0,0,1,0
1,745.63,1,1,1,0,0,0.0,0,0,1,1,0,0,1
6,29.99,0,1,0,0,0,0.0,0,1,0,0,0,1,1
5,37.79,0,1,0,0,0,0.0,0,1,0,0,0,1,0
8,772.55,1,0,1,0,0,0.0,0,1,0,0,0,1,1
4,70.16,0,1,0,0,0,0.0,0,1,0,0,0,1,0
7,115.07,0,1,0,0,0,0.0,0,1,0,0,1,0,1
3,248.26,0,1,1,0,0,0.0,0,1,0,1,0,0,1
6,65.1,1,0,0,0,0,0.0,0,0,1,0,1,0,2
1,585.14,1,0,1,0,0,0.0,0,1,0,1,0,0,1
9,297.59,0,1,1,1,1,118.39,0,1,0,0,1,0,2
7,409.76,1,1,0,0,0,0.0,0,0,1,1,0,0,2
9,60.15,0,1,0,0,0,0.0,0,1,0,0,0,1,2
1,111.37,0,1,1,0,0,0.0,0,1,0,0,0,1,0
7,29.99,0,1,0,0,0,0.0,0,0,1,0,1,0,0
1,87.0,0,1,1,0,0,0.0,1,0,0,0,1,0,2
2,46.47,0,1,1,0,0,0.0,0,1,0,0,0,1,0
11,297.25,0,1,1,0,0,0.0,0,0,1,0,1,0,1
9,129.29,0,1,1,0,0,0.0,0,0,1,0,0,1,0
5,150.06,1,0,1,0,0,0.0,1,0,0,0,0,1,1
3,708.62,0,1,1,0,0,0.0,0,1,0,0,1,0,2
3,29.99,1,0,1,0,0,0.0,0,0,1,0,1,0,2
2,531.69,0,1,1,0,0,0.0,0,0,1,0,1,0,1
10,113.33,0,1,0,0,0,0.0,0,0,1,0,0,1,0
4,737.33,0,1,1,0,0,0.0,0,1,0,0,0,1,2
12,29.99,1,0,1,0,0,0.0,0,0,1,0,0,1,2
6,1292.1,1,0,1,0,0,0.0,0,1,0,0,0,1,1
11,272.89,1,0,1,0,0,0.0,0,1,0,0,0,1,1
4,302.86,0,1,1,0,0,0.0,0,1,0,0,1,0,1
11,29.99,0,1,0,0,0,0.0,0,1,0,0,0,1,2
7,758.59,0,1,1,0,0,0.0,0,1,0,0,0,1,2
4,174.55,1,0,1,0,0,0.0,1,0,0,0,0,1,2
9,76.72,1,0,0,0,0,0.0,0,1,0,0,1,0,0
6,334.34,0,1,0,1,0,0.0,1,0,0,1,0,0,2
12,108.83,1,0,0,1,0,0.0,1,0,0,0,0,1,2
10,319.45,0,1,0,0,0,0.0,0,0,1,0,1,0,2
10,29.99,1,0,1,0,0,0.0,0,1,0,0,0,1,2
3,367.27,0,1,1,0,0,0.0,0,1,0,0,1,0,0
8,29.99,1,0,1,0,0,0.0,0,0,1,0,0,1,0
10,102.82,1,0,1,0,0,0.0,0,1,0,0,0,1,2
10,189.02,0,1,1,0,0,0.0,1,0,0,0,1,0,1
4,739.84,1,0,1,0,0,0.0,0,0,1,0,1,0,2
4,85.64,1,0,1,0,0,0.0,0,1,0,0,0,1,1
6,161.43,0,1,0,1,0,0.0,0,1,0,0,0,1,2
8,346.57,1,0,1,0,0,0.0,0,0,1,0,0,1,0
7,729.01,0,1,1,0,0,0.0,1,0,0,0,1,0,0
10,51.33,1,0,1,0,0,0.0,0,1,0,0,0,1,2
2,159.22,0,1,0,0,0,0.0,0,1,0,0,0,1,2
5,1079.62,1,1,1,1,1,29.99,0,1,0,0,0,1,0
10,29.99,1,0,1,0,0,0.0,0,1,0,0,0,1,0
11,43.51,0,1,0,0,0,0.0,0,1,0,0,0,1,0
10,163.8,0,1,1,0,0,0.0,0,0,1,0,0,1,2
9,212.32,1,0,0,0,0,0.0,0,1,0,1,0,0,0
7,147.81,1,0,1,0,0,0.0,0,1,0,0,0,1,2
5,168.93,1,0,1,0,0,0.0,0,0,1,0,0,1,1
6,1462.5,1,0,1,0,0,0.0,0,0,1,0,1,0,1
1,544.98,1,0,1,0,0,0.0,0,0,1,0,0,1,0
11,322.87,0,1,0,0,0,0.0,1,0,0,0,1,0,1
7,508.18,1,0,1,0,0,0.0,0,0,1,0,0,1,2
1,50.62,1,0,0,0,0,0.0,0,0,1,0,0,1,0
1,806.91,1,1,1,1,0,0.0,0,1,0,1,0,0,1
5,291.17,1,0,0,0,0,0.0,0,1,0,1,0,0,0
6,447.01,0,1,1,0,0,0.0,0,0,1,0,0,1,1
5,777.95,1,0,1,0,0,0.0,0,1,0,0,0,1,0
9,174.11,1,0,0,1,0,0.0,0,1,0,0,1,0,1
5,30.59,0,1,1,0,0,0.0,0,0,1,0,0,1,2
4,305.76,0,1,0,0,0,0.0,0,1,0,0,1,0,0
8,29.99,0,1,0,1,0,0.0,0,1,0,0,1,0,0
8,256.83,0,1,1,0,0,0.0,0,0,1,0,0,1,0
7,462.7,0,1,1,0,0,0.0,0,1,0,1,0,0,0
7,489.49,1,0,1,1,0,0.0,1,0,0,0,0,1,0
1,352.99,1,0,0,0,0,0.0,0,0,1,0,0,1,1
3,54.79,1,0,0,0,0,0.0,0,1,0,0,1,0,1
9,29.99,0,1,0,0,0,0.0,0,1,0,0,1,0,0
5,54.14,0,1,1,0,0,0.0,0,1,0,0,0,1,1
3,104.0,0,1,0,0,0,0.0,0,0,1,0,1,0,1
2,231.27,0,1,1,0,0,0.0,0,0,1,0,1,0,0
2,50.37,1,0,0,0,0,0.0,0,0,1,0,1,0,2
9,189.33,1,0,1,0,0,0.0,0,0,1,0,1,0,0
1,368.01,0,1,0,0,0,0.0,0,0,1,0,0,1,0
1,331.21,1,0,1,0,0,0.0,1,0,0,0,1,0,0
2,186.51,0,1,0,0,0,0.0,0,1,0,0,1,0,2
9,433.89,0,1,0,0,0,0.0,1,0,0,0,1,0,2
8,90.62,1,0,0,0,0,0.0,0,0,1,0,1,0,0
7,29.99,1,0,0,0,0,0.0,0,1,0,0,1,0,1
2,44.37,0,1,0,0,0,0.0,0,1,0,0,0,1,2
1,539.96,0,1,1,0,0,0.0,0,1,0,0,0,1,1
3,43.0,1,0,0,0,0,0.0,0,0,1,0,1,0,0
10,145.73,0,1,1,0,0,0.0,0,0,1,0,1,0,0
3,80.86,1,0,1,0,0,0.0,1,0,0,0,1,0,0
9,646.2,1,0,1,0,0,0.0,0,0,1,0,1,0,1
1,585.22,1,0,1,0,0,0.0,0,0,1,0,1,0,1
2,202.92,0,1,0,0,0,0.0,0,1,0,0,1,0,2
7,78.57,1,0,1,0,0,0.0,0,0,1,0,0,1,1
1,735.63,1,0,1,0,0,0.0,1,0,0,0,1,0,1
9,162.44,1,0,0,0,0,0.0,0,0,1,0,0,1,1
10,226.15,0,1,1,0,0,0.0,0,1,0,1,0,0,2
10,29.99,1,0,0,0,0,0.0,0,0,1,0,0,1,1
9,179.43,0,1,0,0,0,0.0,0,0,1,0,0,1,1
6,549.78,1,0,1,0,0,0.0,0,1,0,0,0,1,2
9,34.72,0,1,1,0,0,0.0,0,1,0,0,1,0,0
1,61.08,0,1,0,1,1,70.85,1,0,0,0,0,1,1
1,92.29,0,1,1,1,0,0.0,1,0,0,0,1,0,0
4,316.87,0,1,1,0,0,0.0,0,0,1,0,0,1,2
2,189.02,0,1,1,0,0,0.0,0,0,1,0,1,0,0
2,210.51,0,1,0,1,0,0.0,0,0,1,0,1,0,2
9,301.15,1,1,0,1,0,0.0,0,1,0,0,1,0,2
9,127.38,1,0,0,1,0,0.0,0,1,0,0,0,1,1
9,29.99,0,1,1,0,0,0.0,0,1,0,0,0,1,2
9,29.99,0,1,1,0,0,0.0,0,0,1,0,0,1,0
1,70.17,1,0,0,0,0,0.0,0,1,0,0,0,1,0
11,262.78,1,0,1,0,0,0.0,0,0,1,0,1,0,1
10,138.83,1,0,0,0,0,0.0,0,0,1,0,1,0,0
6,505.48,1,1,1,0,0,0.0,0,1,0,0,1,0,0
11,92.28,0,1,1,0,0,0.0,0,1,0,0,0,1,1
4,209.79,0,1,0,1,0,0.0,1,0,0,1,0,0,2
3,34.22,1,0,1,0,0,0.0,0,0,1,0,1,0,2
2,152.95,0,1,0,0,0,0.0,0,1,0,0,0,1,0
5,427.17,1,1,0,0,0,0.0,0,0,1,0,0,1,0
1,163.58,0,1,0,1,0,0.0,0,0,1,0,0,1,1
1,75.83,1,0,0,1,0,0.0,0,1,0,0,1,0,0
11,184.17,1,0,0,0,0,0.0,0,1,0,0,1,0,1
10,466.25,0,1,0,0,0,0.0,0,0,1,0,1,0,0
7,151.91,0,1,1,0,0,0.0,0,1,0,0,0,1,1
1,148.57,0,1,0,0,0,0.0,0,0,1,0,0,1,1
2,200.23,1,0,0,0,0,0.0,0,1,0,0,1,0,1
5,663.14,1,1,1,1,0,0.0,0,1,0,1,0,0,1
4,383.9,0,1,0,0,0,0.0,0,1,0,0,0,1,1
2,227.46,1,0,0,0,0,0.0,0,0,1,0,0,1,0
8,212.27,0,1,1,0,0,0.0,0,0,1,1,0,0,1
6,97.9,0,1,1,0,0,0.0,0,1,0,0,1,0,2
7,208.25,0,1,1,0,0,0.0,0,1,0,1,0,0,1
12,88.65,1,0,0,0,0,0.0,0,1,0,0,0,1,2
10,64.55,1,0,1,0,0,0.0,0,1,0,0,1,0,1
2,454.04,1,0,0,0,0,0.0,0,1,0,0,0,1,1
1,29.99,0,1,0,0,0,0.0,0,0,1,0,0,1,1
7,157.63,1,0,1,0,0,0.0,0,0,1,0,1,0,2
3,29.99,0,1,1,0,0,0.0,0,0,1,0,1,0,2
10,119.63,0,1,0,0,0,0.0,1,0,0,0,0,1,2
4,317.96,0,1,0,0,0,0.0,0,0,1,0,0,1,0
3,138.44,1,0,1,0,0,0.0,0,0,1,0,1,0,1
4,186.97,1,0,1,0,0,0.0,0,0,1,0,0,1,0
5,226.84,0,1,1,0,0,0.0,0,1,0,1,0,0,0
3,351.2,1,0,0,0,0,0.0,0,1,0,1,0,0,1
2,458.41,0,1,0,0,0,0.0,0,1,0,1,0,0,2
5,135.64,1,0,0,0,0,0.0,0,0,1,0,0,1,2
10,127.29,0,1,1,0,0,0.0,0,0,1,0,1,0,0
9,158.91,1,0,1,1,0,0.0,1,0,0,0,0,1,1
1,478.49,0,1,0,0,0,0.0,0,1,0,1,0,0,1
11,138.08,1,0,0,0,0,0.0,0,0,1,0,1,0,1
1,525.42,0,1,1,0,0,0.0,0,0,1,0,1,0,2
1,303.34,1,1,0,1,0,0.0,0,0,1,0,0,1,2
5,50.63,1,0,0,0,0,0.0,0,0,1,0,1,0,2
9,35.4,0,1,1,0,0,0.0,0,1,0,0,0,1,0
7,38.9,0,1,1,0,0,0.0,0,1,0,0,0,1,1
5,46.09,1,0,0,0,0,0.0,0,0,1,0,0,1,0
6,333.21,1,0,1,0,0,0.0,0,0,1,0,1,0,2
2,584.37,1,0,1,1,0,0.0,0,0,1,1,0,0,2
6,29.99,0,1,1,0,0,0.0,0,0,1,0,1,0,1
4,78.96,0,1,1,0,0,0.0,0,0,1,0,1,0,0
4,53.42,0,1,0,0,0,0.0,0,1,0,0,1,0,2
3,314.67,1,0,1,0,0,0.0,1,0,0,0,0,1,0
5,306.21,0,1,0,0,0,0.0,0,1,0,0,0,1,1
4,72.38,1,0,1,1,0,0.0,1,0,0,0,0,1,1
1,375.03,1,0,0,0,0,0.0,0,1,0,0,1,0,0
3,163.76,1,0,1,0,0,0.0,0,1,0,0,1,0,1
6,178.37,1,0,1,1,0,0.0,0,1,0,0,0,1,2
1,522.77,1,0,1,0,0,0.0,0,1,0,1,0,0,0
8,59.95,1,0,0,0,0,0.0,0,0,1,0,1,0,0
6,569.14,0,1,1,0,0,0.0,0,1,0,0,0,1,0
4,275.27,1,0,1,0,0,0.0,1,0,0,0,1,0,0
1,29.99,0,1,0,0,0,0.0,0,0,1,0,0,1,0
2,675.88,1,1,1,0,0,0.0,0,0,1,0,1,0,2
10,161.65,1,0,0,0,0,0.0,0,1,0,0,0,1,1
11,568.56,1,1,1,0,0,0.0,0,0,1,1,0,0,1
9,257.6,1,1,1,0,0,0.0,0,0,1,0,1,0,0
2,269.13,0,1,0,0,0,0.0,0,1,0,1,0,0,1
12,32.51,0,1,0,0,0,0.0,1,0,0,0,1,0,0
11,99.05,1,0,1,0,0,0.0,0,0,1,0,1,0,0
7,340.72,1,0,0,0,0,0.0,0,0,1,0,0,1,2
9,100.86,1,0,1,0,0,0.0,0,1,0,0,1,0,2
3,1118.27,1,1,1,0,0,0.0,0,1,0,1,0,0,1
2,214.95,0,1,1,0,0,0.0,1,0,0,0,0,1,1
11,143.91,0,1,0,0,0,0.0,0,1,0,0,1,0,1
10,1097.45,0,1,1,1,0,0.0,0,1,0,0,1,0,0
6,263.84,0,1,1,1,0,0.0,1,0,0,0,0,1,1
7,45.72,1,0,0,0,0,0.0,0,0,1,0,1,0,0
2,243.5,1,1,0,0,0,0.0,0,1,0,0,1,0,2
8,58.28,0,1,0,0,0,0.0,0,0,1,0,1,0,2
2,225.35,1,0,0,0,0,0.0,0,0,1,0,1,0,0
3,222.8,1,0,0,0,0,0.0,0,0,1,0,0,1,2
1,29.99,1,0,1,0,0,0.0,1,0,0,0,0,1,2
1,313.98,0,1,0,0,0,0.0,0,1,0,0,0,1,0
6,105.87,1,0,1,0,0,0.0,0,1,0,0,0,1,2
5,29.99,0,1,1,0,0,0.0,0,1,0,0,0,1,1
3,244.64,1,0,0,0,0,0.0,0,1,0,0,1,0,1
12,49.5,0,1,1,0,0,0.0,0,1,0,0,1,0,1
7,29.99,1,0,1,0,0,0.0,1,0,0,0,0,1,1
1,29.99,1,0,0,1,0,0.0,0,1,0,0,0,1,2
7,56.46,1,0,1,0,0,0.0,0,0,1,0,0,1,1
4,110.29,0,1,0,0,0,0.0,0,0,1,0,0,1,0
10,300.6,1,1,0,0,0,0.0,0,0,1,1,0,0,2
3,29.99,0,1,1,0,0,0.0,0,1,0,0,0,1,1
9,174.64,0,1,1,0,0,0.0,0,0,1,0,0,1,0
5,771.92,0,1,1,0,0,0.0,0,1,0,1,0,0,0
1,215.23,1,0,1,0,0,0.0,0,0,1,1,0,0,1
7,192.12,1,0,0,0,0,0.0,0,0,1,0,0,1,0
6,40.02,0,1,0,0,0,0.0,0,1,0,0,0,1,0
8,29.99,1,0,0,1,0,0.0,0,1,0,0,0,1,1
10,275.04,1,0,0,0,0,0.0,1,0,0,0,0,1,0
2,518.53,0,1,1,1,0,0.0,0,1,0,0,1,0,2
3,454.0,0,1,0,0,0,0.0,0,0,1,1,0,0,2
3,342.64,0,1,0,0,0,0.0,0,1,0,0,1,0,0
8,337.09,1,0,0,0,0,0.0,0,1,0,0,1,0,0
1,1311.69,1,1,1,0,0,0.0,0,1,0,1,0,0,1
1,817.36,1,1,1,1,0,0.0,0,0,1,0,1,0,1
10,246.4,1,0,0,0,0,0.0,0,0,1,0,1,0,1
1,406.33,0,1,0,0,0,0.0,0,1,0,0,0,1,2
11,98.05,0,1,1,0,0,0.0,0,1,0,0,0,1,2
1,186.69,1,0,0,0,0,0.0,0,1,0,0,1,0,1
1,29.99,0,1,0,1,0,0.0,0,1,0,0,0,1,0
8,29.99,1,0,1,0,0,0.0,0,1,0,0,0,1,0
1,586.52,1,0,1,0,0,0.0,1,0,0,1,0,0,0
8,286.25,0,1,1,0,0,0.0,0,0,1,1,0,0,1
10,89.45,1,0,1,0,0,0.0,0,1,0,0,0,1,0
8,194.81,1,0,1,1,1,184.71,0,0,1,0,0,1,1
10,33.57,1,0,0,0,0,0.0,0,0,1,0,1,0,2
9,140.33,1,0,1,0,0,0.0,1,0,0,0,1,0,1
1,382.15,0,1,0,1,0,0.0,0,0,1,0,1,0,2
5,63.2,0,1,0,0,0,0.0,1,0,0,0,1,0,2
10,148.23,0,1,1,0,0,0.0,0,0,1,0,1,0,0
3,123.2,1,0,1,0,0,0.0,0,0,1,0,1,0,2
1,485.53,1,0,0,0,0,0.0,0,0,1,0,0,1,1
1,398.71,1,0,0,0,0,0.0,1,0,0,0,0,1,1
9,46.56,1,0,0,1,0,0.0,0,1,0,0,0,1,2
9,29.99,0,1,0,0,0,0.0,0,1,0,0,1,0,0
1,162.82,1,0,0,1,0,0.0,0,1,0,0,1,0,0
2,2080.78,1,1,1,0,0,0.0,1,0,0,0,1,0,1
10,85.31,1,0,0,0,0,0.0,0,0,1,0,0,1,0
2,180.48,1,0,0,0,0,0.0,0,0,1,0,1,0,2
7,139.53,0,1,1,0,0,0.0,0,1,0,0,1,0,2
7,151.89,1,0,0,0,0,0.0,0,0,1,0,0,1,0
10,29.99,1,0,0,0,0,0.0,0,0,1,0,1,0,0
1,651.65,1,1,1,0,0,0.0,0,0,1,0,0,1,0
10,209.02,0,1,0,0,0,0.0,1,0,0,1,0,0,1
1,305.09,1,1,0,1,0,0.0,0,1,0,0,1,0,1
2,424.44,0,1,0,0,0,0.0,0,0,1,0,1,0,2
10,138.11,0,1,0,0,0,0.0,0,0,1,0,1,0,1
1,804.15,1,1,1,1,0,0.0,0,1,0,1,0,0,2
11,85.29,0,1,0,0,0,0.0,0,1,0,0,1,0,2
9,29.99,0,1,1,0,0,0.0,0,1,0,0,1,0,0
4,307.66,1,0,1,1,0,0.0,0,0,1,0,0,1,2
11,123.25,1,0,0,0,0,0.0,0,1,0,0,0,1,2
2,322.83,1,0,0,1,0,0.0,0,1,0,1,0,0,0
3,261.43,0,1,1,0,0,0.0,0,0,1,0,0,1,2
7,513.78,1,0,1,0,0,0.0,0,0,1,0,1,0,0
5,746.6,1,0,1,1,0,0.0,0,1,0,1,0,0,1
8,56.17,1,0,0,0,0,0.0,0,0,1,0,1,0,0
1,1486.31,1,1,1,1,0,0.0,0,1,0,0,1,0,1
